Domain,QID,Tone,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10
law,1453,Neutral,100,100,100,100,100,100,100,100,100,100
law,1453,Rude,100,100,100,100,100,100,100,100,100,100
law,1453,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1454,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1454,Friendly,0,0,0,0,0,0,0,0,0,0
law,1454,Neutral,0,0,0,0,0,0,0,0,0,0
law,1454,Rude,0,0,0,0,0,0,0,0,0,0
law,1454,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1455,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1455,Friendly,0,0,0,0,0,0,0,0,0,0
law,1455,Neutral,0,0,0,0,0,0,0,0,0,0
law,1455,Rude,0,0,0,0,0,0,0,0,0,0
law,1455,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1458,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1458,Friendly,100,100,100,100,100,100,100,100,100,100
law,1458,Neutral,100,100,100,100,100,100,100,100,100,100
law,1458,Rude,100,100,100,100,100,100,100,100,100,100
law,1458,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1463,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1463,Friendly,0,0,0,0,0,0,0,0,0,0
law,1463,Neutral,0,0,0,0,0,0,0,0,0,0
law,1463,Rude,0,0,0,0,0,0,0,0,0,0
law,1463,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1466,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1466,Friendly,100,100,100,100,100,100,100,100,100,100
law,1466,Neutral,100,100,100,100,100,100,100,100,100,100
law,1466,Rude,100,100,100,100,100,100,100,100,100,100
law,1466,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1469,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1469,Friendly,0,0,0,0,0,0,0,0,0,0
law,1469,Neutral,0,0,0,0,0,0,0,0,0,0
law,1469,Rude,0,0,0,0,0,0,0,0,0,0
law,1469,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1471,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1471,Friendly,0,0,0,0,0,0,0,0,0,0
law,1471,Neutral,0,0,0,0,0,0,0,0,0,0
law,1471,Rude,0,0,0,0,0,0,0,0,0,0
law,1471,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1472,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1472,Friendly,100,100,100,100,100,100,100,100,100,100
law,1472,Neutral,100,100,100,100,100,100,100,100,100,100
law,1472,Rude,100,100,100,100,100,100,100,100,100,100
law,1472,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1473,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1473,Friendly,0,0,0,0,0,0,0,0,0,0
law,1473,Neutral,0,0,0,0,0,0,0,0,0,0
law,1473,Rude,0,0,0,0,0,0,0,0,0,0
law,1473,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1477,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1477,Friendly,0,0,0,0,0,0,0,0,0,0
law,1477,Neutral,0,0,0,0,0,0,0,0,0,0
law,1477,Rude,0,0,0,0,0,0,0,0,0,0
law,1477,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1478,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1478,Friendly,100,100,100,100,100,100,100,100,100,100
law,1478,Neutral,100,100,100,100,100,100,100,100,100,100
law,1478,Rude,100,100,100,100,100,100,100,100,100,100
law,1478,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1480,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1480,Friendly,100,100,100,100,100,100,100,100,100,100
law,1480,Neutral,100,100,100,100,100,100,100,100,100,100
law,1480,Rude,100,100,100,100,100,100,100,100,100,100
law,1480,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1482,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1482,Friendly,100,100,100,100,100,100,100,100,100,100
law,1482,Neutral,100,100,100,100,100,100,100,100,100,100
law,1482,Rude,100,100,100,100,100,100,100,100,100,100
law,1482,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1486,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1486,Friendly,100,100,100,100,100,100,100,100,100,100
law,1486,Neutral,100,100,100,100,100,100,100,100,100,100
law,1486,Rude,100,100,100,100,100,100,100,100,100,100
law,1486,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1487,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1487,Friendly,100,100,100,100,100,100,100,100,100,100
law,1487,Neutral,100,100,100,100,100,100,100,100,100,100
law,1487,Rude,100,100,100,100,100,100,100,100,100,100
law,1487,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1488,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1488,Friendly,100,100,100,100,100,100,100,100,100,100
law,1488,Neutral,100,100,100,100,100,100,100,100,100,100
law,1488,Rude,100,100,100,100,100,100,100,100,100,100
law,1488,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1490,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1490,Friendly,100,100,100,100,100,100,100,100,100,100
law,1490,Neutral,100,100,100,100,100,100,100,100,100,100
law,1490,Rude,100,100,100,100,100,100,100,100,100,100
law,1490,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1491,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1491,Friendly,0,0,0,0,0,0,0,0,0,0
law,1491,Neutral,0,0,0,0,0,0,0,0,0,0
law,1491,Rude,0,0,0,0,0,0,0,0,0,0
law,1491,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1497,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1497,Friendly,0,0,0,0,0,0,0,0,0,0
law,1497,Neutral,0,0,0,0,0,0,0,0,0,0
law,1497,Rude,100,100,100,100,100,100,100,100,100,100
law,1497,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1501,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1501,Friendly,0,0,0,0,0,0,0,0,0,0
law,1501,Neutral,0,0,0,0,0,0,0,0,0,0
law,1501,Rude,0,0,0,0,0,0,0,0,0,0
law,1501,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1505,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1505,Friendly,0,0,0,0,0,0,0,0,0,0
law,1505,Neutral,0,0,0,0,0,0,0,0,0,0
law,1505,Rude,0,0,0,0,0,0,0,0,0,0
law,1505,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1514,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1514,Friendly,100,100,100,100,100,100,100,100,100,100
law,1514,Neutral,100,100,100,100,100,100,100,100,100,100
law,1514,Rude,100,100,100,100,100,100,100,100,100,100
law,1514,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1515,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1515,Friendly,100,100,100,100,100,100,100,100,100,100
law,1515,Neutral,100,100,100,100,100,100,100,100,100,100
law,1515,Rude,100,100,100,100,100,100,100,100,100,100
law,1515,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1516,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1516,Friendly,100,100,100,100,100,100,100,100,100,100
law,1516,Neutral,100,100,100,100,100,100,100,100,100,100
law,1516,Rude,100,100,100,100,100,100,100,100,100,100
law,1516,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1518,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1518,Friendly,100,100,100,100,100,100,100,100,100,100
law,1518,Neutral,100,100,100,100,100,100,100,100,100,100
law,1518,Rude,100,100,100,100,100,100,100,100,100,100
law,1518,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1522,Very Friendly,0,0,0,0,0,0,0,0,0,0
law,1522,Friendly,0,0,0,0,0,0,0,0,0,0
law,1522,Neutral,0,0,0,0,0,0,0,0,0,0
law,1522,Rude,0,0,0,0,0,0,0,0,0,0
law,1522,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1523,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1523,Friendly,100,100,100,100,100,100,100,100,100,100
law,1523,Neutral,100,100,100,100,100,100,100,100,100,100
law,1523,Rude,100,100,100,100,100,100,100,100,100,100
law,1523,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1524,Very Friendly,100,100,100,0,0,0,0,0,0,0
law,1524,Friendly,0,0,0,0,0,0,0,0,0,0
law,1524,Neutral,0,0,0,0,0,0,0,0,0,100
law,1524,Rude,0,0,0,0,0,0,0,0,0,0
law,1524,Very Rude,0,0,0,0,0,0,0,0,0,0
law,1525,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1525,Friendly,100,100,100,100,100,100,100,100,100,100
law,1525,Neutral,100,100,100,100,100,100,100,100,100,100
law,1525,Rude,100,100,100,100,100,100,100,100,100,100
law,1525,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1526,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1526,Friendly,100,100,100,100,100,100,100,100,100,100
law,1526,Neutral,100,100,100,100,100,100,100,100,100,100
law,1526,Rude,100,100,100,100,100,100,100,100,100,100
law,1526,Very Rude,100,100,100,100,100,100,100,100,100,100
law,1530,Very Friendly,100,100,100,100,100,100,100,100,100,100
law,1530,Friendly,100,100,100,100,100,100,100,100,100,100
law,1530,Neutral,100,100,100,100,100,100,100,100,100,100
law,1530,Rude,100,100,100,100,100,100,100,100,100,100
law,1530,Very Rude,100,100,100,100,100,100,100,100,100,100
